2023-10-21 09:20:21,003 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2023-10-21 09:20:21,037 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2023-10-21 09:20:21,038 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2023-10-21 09:20:21,039 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2023-10-21 09:20:21,041 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2023-10-21 09:20:21,041 INFO  SwAddin.cs: 197 - Setting up callbacks
2023-10-21 09:20:21,042 INFO  SwAddin.cs: 201 - Setting up command manager
2023-10-21 09:20:21,043 INFO  SwAddin.cs: 204 - Adding command manager
2023-10-21 09:20:21,047 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2023-10-21 09:20:21,048 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2023-10-21 09:20:21,048 INFO  SwAddin.cs: 210 - Adding event handlers
2023-10-21 09:20:21,051 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2023-10-21 09:23:25,037 INFO  SwAddin.cs: 294 - Assembly export called for file Ensamblaje1
2023-10-21 09:23:28,697 INFO  SwAddin.cs: 313 - Saving assembly
2023-10-21 09:23:30,606 INFO  SwAddin.cs: 316 - Opening property manager
2023-10-21 09:23:30,625 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ensamblaje1
2023-10-21 09:23:30,635 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Ensamblaje1
2023-10-21 09:23:30,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ensamblaje1
2023-10-21 09:23:30,637 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-21 09:23:30,639 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-10-21 09:23:30,641 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 09:23:30,642 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 09:23:30,643 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 09:23:30,644 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from flysky ia6b-1
2023-10-21 09:23:30,645 INFO  ExportHelperExtension.cs: 1136 - Found 43 in flysky ia6b-1
2023-10-21 09:23:30,646 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in flysky ia6b-1
2023-10-21 09:23:30,647 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_1-1
2023-10-21 09:23:30,648 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Motor_1-1
2023-10-21 09:23:30,649 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_1-1
2023-10-21 09:23:30,650 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_2-2
2023-10-21 09:23:30,651 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Motor_2-2
2023-10-21 09:23:30,653 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_2-2
2023-10-21 09:23:30,653 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_2-1
2023-10-21 09:23:30,654 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Motor_2-1
2023-10-21 09:23:30,655 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_2-1
2023-10-21 09:23:30,656 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arduino uno-1
2023-10-21 09:23:30,657 INFO  ExportHelperExtension.cs: 1136 - Found 183 in arduino uno-1
2023-10-21 09:23:30,660 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in arduino uno-1
2023-10-21 09:23:30,661 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FlameWheel_F450-1
2023-10-21 09:23:30,663 INFO  ExportHelperExtension.cs: 1136 - Found 186 in FlameWheel_F450-1
2023-10-21 09:23:30,665 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FlameWheel_F450-1
2023-10-21 09:23:30,666 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_1-2
2023-10-21 09:23:30,666 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Motor_1-2
2023-10-21 09:23:30,667 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_1-2
2023-10-21 09:23:30,668 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ensamblaje1
2023-10-21 09:23:30,669 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Ensamblaje1
2023-10-21 09:23:30,670 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ensamblaje1
2023-10-21 09:23:30,671 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-21 09:23:30,672 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-10-21 09:23:30,672 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 09:23:30,674 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 09:23:30,676 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 09:23:30,676 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from flysky ia6b-1
2023-10-21 09:23:30,688 INFO  ExportHelperExtension.cs: 1136 - Found 43 in flysky ia6b-1
2023-10-21 09:23:30,690 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in flysky ia6b-1
2023-10-21 09:23:30,691 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_1-1
2023-10-21 09:23:30,691 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Motor_1-1
2023-10-21 09:23:30,697 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_1-1
2023-10-21 09:23:30,697 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_2-2
2023-10-21 09:23:30,799 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Motor_2-2
2023-10-21 09:23:30,800 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_2-2
2023-10-21 09:23:30,801 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_2-1
2023-10-21 09:23:30,801 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Motor_2-1
2023-10-21 09:23:30,802 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_2-1
2023-10-21 09:23:30,802 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arduino uno-1
2023-10-21 09:23:30,803 INFO  ExportHelperExtension.cs: 1136 - Found 183 in arduino uno-1
2023-10-21 09:23:30,805 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arduino uno-1
2023-10-21 09:23:30,805 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FlameWheel_F450-1
2023-10-21 09:23:30,807 INFO  ExportHelperExtension.cs: 1136 - Found 186 in FlameWheel_F450-1
2023-10-21 09:23:30,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FlameWheel_F450-1
2023-10-21 09:23:30,809 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_1-2
2023-10-21 09:23:30,809 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Motor_1-2
2023-10-21 09:23:30,810 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_1-2
2023-10-21 09:23:31,123 INFO  SwAddin.cs: 339 - Loading config tree
2023-10-21 09:23:31,127 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-10-21 09:23:31,132 INFO  SwAddin.cs: 344 - Showing property manager
2023-10-21 09:40:34,625 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-21 09:41:04,188 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-21 10:01:08,979 INFO  SwAddin.cs: 294 - Assembly export called for file Ensamblaje1
2023-10-21 10:01:11,686 INFO  SwAddin.cs: 313 - Saving assembly
2023-10-21 10:01:13,430 INFO  SwAddin.cs: 316 - Opening property manager
2023-10-21 10:01:13,431 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ensamblaje1
2023-10-21 10:01:13,432 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Ensamblaje1
2023-10-21 10:01:13,434 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ensamblaje1
2023-10-21 10:01:13,435 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-21 10:01:13,435 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-10-21 10:01:13,436 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 10:01:13,437 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 10:01:13,438 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 10:01:13,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from flysky ia6b-1
2023-10-21 10:01:13,441 INFO  ExportHelperExtension.cs: 1136 - Found 43 in flysky ia6b-1
2023-10-21 10:01:13,442 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in flysky ia6b-1
2023-10-21 10:01:13,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_1-1
2023-10-21 10:01:13,444 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Motor_1-1
2023-10-21 10:01:13,445 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_1-1
2023-10-21 10:01:13,446 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_2-2
2023-10-21 10:01:13,447 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Motor_2-2
2023-10-21 10:01:13,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_2-2
2023-10-21 10:01:13,449 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_2-1
2023-10-21 10:01:13,450 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Motor_2-1
2023-10-21 10:01:13,450 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_2-1
2023-10-21 10:01:13,452 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arduino uno-1
2023-10-21 10:01:13,453 INFO  ExportHelperExtension.cs: 1136 - Found 183 in arduino uno-1
2023-10-21 10:01:13,456 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in arduino uno-1
2023-10-21 10:01:13,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FlameWheel_F450-1
2023-10-21 10:01:13,459 INFO  ExportHelperExtension.cs: 1136 - Found 186 in FlameWheel_F450-1
2023-10-21 10:01:13,462 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FlameWheel_F450-1
2023-10-21 10:01:13,464 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_1-2
2023-10-21 10:01:13,465 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Motor_1-2
2023-10-21 10:01:13,466 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_1-2
2023-10-21 10:01:13,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ensamblaje1
2023-10-21 10:01:13,467 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Ensamblaje1
2023-10-21 10:01:13,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ensamblaje1
2023-10-21 10:01:13,469 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-21 10:01:13,469 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-10-21 10:01:13,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 10:01:13,471 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 10:01:13,472 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Turnigy_2200mAh_3S_20C_Lipo_Pack-1
2023-10-21 10:01:13,475 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from flysky ia6b-1
2023-10-21 10:01:13,475 INFO  ExportHelperExtension.cs: 1136 - Found 43 in flysky ia6b-1
2023-10-21 10:01:13,477 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in flysky ia6b-1
2023-10-21 10:01:13,477 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_1-1
2023-10-21 10:01:13,478 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Motor_1-1
2023-10-21 10:01:13,479 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_1-1
2023-10-21 10:01:13,480 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_2-2
2023-10-21 10:01:13,480 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Motor_2-2
2023-10-21 10:01:13,481 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_2-2
2023-10-21 10:01:13,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_2-1
2023-10-21 10:01:13,484 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Motor_2-1
2023-10-21 10:01:13,485 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_2-1
2023-10-21 10:01:13,488 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arduino uno-1
2023-10-21 10:01:13,552 INFO  ExportHelperExtension.cs: 1136 - Found 183 in arduino uno-1
2023-10-21 10:01:13,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arduino uno-1
2023-10-21 10:01:13,555 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FlameWheel_F450-1
2023-10-21 10:01:13,556 INFO  ExportHelperExtension.cs: 1136 - Found 186 in FlameWheel_F450-1
2023-10-21 10:01:13,559 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FlameWheel_F450-1
2023-10-21 10:01:13,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_1-2
2023-10-21 10:01:13,560 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Motor_1-2
2023-10-21 10:01:13,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_1-2
2023-10-21 10:01:13,611 INFO  SwAddin.cs: 339 - Loading config tree
2023-10-21 10:01:13,613 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-10-21 10:01:13,616 INFO  SwAddin.cs: 344 - Showing property manager
2023-10-21 10:07:48,536 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-21 11:34:45,198 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-21 11:37:15,105 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-21 11:46:17,669 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-10-21 11:46:40,612 INFO  ExportHelperExtension.cs: 347 - Creating joint prop1 
2023-10-21 11:46:40,623 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-10-21 11:46:40,626 INFO  ExportHelperExtension.cs: 1402 - Fixing 214
2023-10-21 11:46:40,627 INFO  ExportHelperExtension.cs: 1409 - Component 214 is already fixed
2023-10-21 11:46:40,628 INFO  ExportHelperExtension.cs: 1402 - Fixing 215
2023-10-21 11:46:40,629 INFO  ExportHelperExtension.cs: 1409 - Component 215 is already fixed
2023-10-21 11:46:40,630 INFO  ExportHelperExtension.cs: 1402 - Fixing 212
2023-10-21 11:46:40,630 INFO  ExportHelperExtension.cs: 1409 - Component 212 is already fixed
2023-10-21 11:46:40,632 INFO  ExportHelperExtension.cs: 1402 - Fixing 211
2023-10-21 11:46:40,633 INFO  ExportHelperExtension.cs: 1409 - Component 211 is already fixed
2023-10-21 11:46:40,633 INFO  ExportHelperExtension.cs: 1402 - Fixing 179
2023-10-21 11:46:40,634 INFO  ExportHelperExtension.cs: 1409 - Component 179 is already fixed
2023-10-21 11:46:40,635 INFO  ExportHelperExtension.cs: 1402 - Fixing 84
2023-10-21 11:46:40,636 INFO  ExportHelperExtension.cs: 1402 - Fixing 180
2023-10-21 11:46:40,637 INFO  ExportHelperExtension.cs: 1409 - Component 180 is already fixed
2023-10-21 11:46:40,638 INFO  ExportHelperExtension.cs: 1402 - Fixing 301
2023-10-21 11:46:40,638 INFO  ExportHelperExtension.cs: 1409 - Component 301 is already fixed
2023-10-21 11:46:40,639 INFO  ExportHelperExtension.cs: 1402 - Fixing 300
2023-10-21 11:46:40,640 INFO  ExportHelperExtension.cs: 1409 - Component 300 is already fixed
2023-10-21 11:46:40,641 INFO  ExportHelperExtension.cs: 1402 - Fixing 299
2023-10-21 11:46:40,642 INFO  ExportHelperExtension.cs: 1409 - Component 299 is already fixed
2023-10-21 11:46:40,643 INFO  ExportHelperExtension.cs: 1402 - Fixing 311
2023-10-21 11:46:40,644 INFO  ExportHelperExtension.cs: 1409 - Component 311 is already fixed
2023-10-21 11:46:40,644 INFO  ExportHelperExtension.cs: 1402 - Fixing 312
2023-10-21 11:46:40,645 INFO  ExportHelperExtension.cs: 1409 - Component 312 is already fixed
2023-10-21 11:46:40,646 INFO  ExportHelperExtension.cs: 1402 - Fixing 310
2023-10-21 11:46:40,647 INFO  ExportHelperExtension.cs: 1409 - Component 310 is already fixed
2023-10-21 11:46:40,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 313
2023-10-21 11:46:40,649 INFO  ExportHelperExtension.cs: 1409 - Component 313 is already fixed
2023-10-21 11:46:40,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 306
2023-10-21 11:46:40,652 INFO  ExportHelperExtension.cs: 1409 - Component 306 is already fixed
2023-10-21 11:46:40,653 INFO  ExportHelperExtension.cs: 1402 - Fixing 309
2023-10-21 11:46:40,653 INFO  ExportHelperExtension.cs: 1409 - Component 309 is already fixed
2023-10-21 11:46:40,654 INFO  ExportHelperExtension.cs: 1402 - Fixing 305
2023-10-21 11:46:40,655 INFO  ExportHelperExtension.cs: 1409 - Component 305 is already fixed
2023-10-21 11:46:40,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 302
2023-10-21 11:46:40,661 INFO  ExportHelperExtension.cs: 1409 - Component 302 is already fixed
2023-10-21 11:46:40,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 304
2023-10-21 11:46:40,662 INFO  ExportHelperExtension.cs: 1409 - Component 304 is already fixed
